entry_addr,function_bytes,caller_count,callee_count,indirect_reference_count,ram_ref_count,ram_read_ref_count,ram_write_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,root_kind,review_state,score_size_norm,score_callers_norm,score_callees_norm,score_indirect_norm,score_ram_norm,score_ram_rw_density_norm,score_mmio_norm,score_codeflash_data_norm,score_strings_norm,score_unreviewed_norm,final_score,rank,scalar_top_n,strata,selected_for_sweep,selection_date,review_date,review_result
0x000035e4,48,1,0,0,3,2,2,0,2,0,,unreviewed,0.411198,0.155611,0.000000,0.000000,0.172736,0.221717,0.000000,0.260365,0.000000,1.000000,0.205988,2174,false,,false,,,
0x00003614,136,1,0,0,0,0,0,0,0,0,,unreviewed,0.519830,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.159131,4023,false,,false,,,
0x0000369c,34,1,0,0,0,0,0,0,2,0,,unreviewed,0.375647,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.148800,4401,false,,false,,,
0x000036be,30,1,4,0,1,0,0,0,1,0,,unreviewed,0.362825,0.155611,0.274345,0.000000,0.086368,0.000000,0.000000,0.164272,0.000000,1.000000,0.180252,3149,false,,false,,,
0x000036de,112,1,1,0,0,0,0,6,0,0,,unreviewed,0.499481,0.155611,0.118154,0.000000,0.000000,0.000000,0.354515,0.000000,0.000000,1.000000,0.195644,2539,false,,false,,,
0x0000374e,110,1,3,0,1,0,0,0,0,0,,unreviewed,0.497594,0.155611,0.236308,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.190850,2732,false,,false,,,
0x000037bc,40,1,1,0,0,0,0,1,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.158105,4061,false,,false,,,
0x000037e4,52,1,3,0,1,0,0,0,0,0,,unreviewed,0.419489,0.155611,0.236308,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.176791,3242,false,,false,,,
0x00003818,12,1,0,0,0,0,0,1,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.124444,5218,false,,false,,,
0x00003824,72,1,1,0,0,0,0,1,0,0,,unreviewed,0.453317,0.155611,0.118154,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.169076,3577,false,,false,,,
0x0000386c,156,1,0,0,0,0,0,37,0,0,,unreviewed,0.534227,0.155611,0.000000,0.000000,0.000000,0.000000,0.662712,0.000000,0.000000,1.000000,0.214739,1851,false,,false,,,
0x00003908,16,1,0,0,0,0,0,1,0,0,,unreviewed,0.299349,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.129546,5030,false,,false,,,
0x00003918,42,1,1,0,0,0,0,1,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.159010,4033,false,,false,,,
0x00003942,42,1,0,0,0,0,0,12,0,0,,unreviewed,0.397397,0.155611,0.000000,0.000000,0.000000,0.000000,0.467294,0.000000,0.000000,1.000000,0.174476,3353,false,,false,,,
0x0000396c,12,1,0,0,0,0,0,1,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.124444,5219,false,,false,,,
0x00003978,32,1,0,0,0,0,0,2,0,0,,unreviewed,0.369430,0.155611,0.000000,0.000000,0.000000,0.000000,0.200150,0.000000,0.000000,1.000000,0.148071,4419,false,,false,,,
0x00003998,14,1,0,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.117064,5311,false,,false,,,
0x000039a6,26,1,0,0,0,0,0,1,0,0,,unreviewed,0.348228,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.138345,4804,false,,false,,,
0x000039c0,22,1,0,0,0,0,0,1,0,0,,unreviewed,0.331287,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.135295,4882,false,,false,,,
0x000039d6,66,1,0,0,0,0,0,4,0,0,,unreviewed,0.444255,0.155611,0.000000,0.000000,0.000000,0.000000,0.293215,0.000000,0.000000,1.000000,0.168984,3580,false,,false,,,
0x00003a18,30,1,0,0,0,0,0,1,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.140972,4765,false,,false,,,
0x00003a36,52,1,0,0,0,0,0,2,0,0,,unreviewed,0.419489,0.155611,0.000000,0.000000,0.000000,0.000000,0.200150,0.000000,0.000000,1.000000,0.157081,4088,false,,false,,,
0x00003a6a,36,1,0,0,0,0,0,1,0,0,,unreviewed,0.381518,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.144337,4568,false,,false,,,
0x00003a8e,16,1,0,0,0,0,0,1,0,0,,unreviewed,0.299349,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.129546,5031,false,,false,,,
0x00003a9e,28,1,1,0,0,0,0,0,1,0,,unreviewed,0.355778,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.151273,4332,false,,false,,,
0x00003aba,28,1,1,0,0,0,0,0,1,0,,unreviewed,0.355778,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.151273,4333,false,,false,,,
0x00003ad6,30,1,1,0,0,0,0,1,0,0,,unreviewed,0.362825,0.155611,0.118154,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.152787,4283,false,,false,,,
0x00003af4,44,1,1,0,0,0,0,1,0,0,,unreviewed,0.402200,0.155611,0.118154,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.159875,3987,false,,false,,,
0x00003b20,28,1,0,0,0,0,0,1,0,0,,unreviewed,0.355778,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.139704,4781,false,,false,,,
0x00003b3c,736,1,21,0,2,0,2,5,13,0,,reviewed_unknown,0.697609,0.155611,0.526900,0.000000,0.136890,0.007517,0.326431,0.625442,0.000000,1.000000,0.327528,31,true,boot,true,2026-08-11,2026-08-11,Selected rank 31 (boot); decompiled successfully; exact semantics not independently established
0x00003e1c,44,1,0,0,0,0,0,4,0,0,,unreviewed,0.402200,0.155611,0.000000,0.000000,0.000000,0.000000,0.293215,0.000000,0.000000,1.000000,0.161414,3918,false,,false,,,
0x00003e48,22,1,0,0,0,0,0,1,0,0,,unreviewed,0.331287,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.135295,4883,false,,false,,,
0x00003e5e,34,1,0,0,0,0,0,1,0,0,,unreviewed,0.375647,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.143280,4705,false,,false,,,
0x00003e80,36,1,0,1,0,0,0,1,0,0,,unreviewed,0.381518,0.155611,0.000000,0.117002,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.160717,3941,false,,false,,,
0x00003ea4,78,1,5,0,0,0,0,0,0,0,,unreviewed,0.461662,0.155611,0.305424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.179203,3180,false,,false,,,
0x00003ef2,88,3,2,0,0,0,0,0,2,0,,unreviewed,0.474256,0.311223,0.187270,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.200837,2342,false,,false,,,
0x00003f4a,22,1,0,0,0,0,0,1,0,0,,unreviewed,0.331287,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.135295,4884,false,,false,,,
0x00003f60,24,1,0,0,0,0,0,1,0,0,,unreviewed,0.340097,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.136881,4863,false,,false,,,
0x00003f78,30,1,0,0,0,0,0,1,0,0,,unreviewed,0.362825,0.155611,0.000000,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.140972,4766,false,,false,,,
0x00003f96,110,1,2,0,0,0,0,4,0,0,,unreviewed,0.497594,0.155611,0.187270,0.000000,0.000000,0.000000,0.293215,0.000000,0.000000,1.000000,0.197312,2480,false,,false,,,
0x0000400a,62,1,2,0,0,0,0,0,0,0,,unreviewed,0.437751,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.163083,3877,false,,false,,,
0x00004048,90,3,2,0,0,0,0,0,2,0,,unreviewed,0.476604,0.311223,0.187270,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.201260,2328,false,,false,,,
0x000040a2,62,2,0,0,3,0,3,0,0,0,,unreviewed,0.437751,0.246638,0.000000,0.000000,0.172736,0.130890,0.000000,0.000000,0.000000,1.000000,0.193349,2624,false,,false,,,
0x000040e0,58,2,1,0,0,0,0,0,0,0,,unreviewed,0.430820,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.164027,3834,false,,false,,,
0x0000411a,110,1,3,0,10,1,10,0,0,0,,unreviewed,0.497594,0.155611,0.236308,0.000000,0.298784,0.264007,0.000000,0.000000,0.000000,1.000000,0.252270,698,false,,false,,,
0x00004188,88,2,2,0,8,1,8,0,0,0,,unreviewed,0.474256,0.246638,0.187270,0.000000,0.273780,0.269725,0.000000,0.000000,0.000000,1.000000,0.249453,763,false,,false,,,
0x000041e0,128,1,4,0,10,1,10,0,0,0,,unreviewed,0.513473,0.155611,0.274345,0.000000,0.298784,0.228367,0.000000,0.000000,0.000000,1.000000,0.254655,639,false,,false,,,
0x00004260,6,5,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.402250,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.190564,2746,false,,false,,,
0x00004266,8,5,0,0,1,0,1,0,0,0,,unreviewed,0.232152,0.402250,0.000000,0.000000,0.086368,0.326257,0.000000,0.000000,0.000000,1.000000,0.183255,3020,false,,false,,,
0x00004276,46,3,0,0,2,1,1,0,0,0,,unreviewed,0.406795,0.311223,0.000000,0.000000,0.136890,0.117889,0.000000,0.000000,0.000000,1.000000,0.187657,2836,false,,false,,,
0x000042a4,52,3,2,0,2,2,0,0,0,0,,unreviewed,0.419489,0.311223,0.187270,0.000000,0.136890,0.104540,0.000000,0.000000,0.000000,1.000000,0.207067,2129,false,,false,,,
0x000042d8,30,1,1,0,0,0,0,0,0,0,,unreviewed,0.362825,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.142685,4716,false,,false,,,
0x000042f6,60,1,0,0,6,3,3,0,0,0,,unreviewed,0.434342,0.155611,0.000000,0.000000,0.242465,0.264007,0.000000,0.000000,0.000000,1.000000,0.209369,2073,false,,false,,,
0x00004332,94,1,2,0,4,3,0,0,0,0,,unreviewed,0.481149,0.155611,0.187270,0.000000,0.200540,0.087022,0.000000,0.000000,0.000000,1.000000,0.209413,2069,false,,false,,,
0x00004390,46,1,0,0,2,1,1,0,0,0,,unreviewed,0.406795,0.155611,0.000000,0.000000,0.136890,0.117889,0.000000,0.000000,0.000000,1.000000,0.172096,3453,false,,false,,,
0x000043be,106,1,2,0,4,3,0,0,0,0,,unreviewed,0.493717,0.155611,0.187270,0.000000,0.200540,0.077307,0.000000,0.000000,0.000000,1.000000,0.210510,2019,false,,false,,,
0x00004428,360,1,6,0,11,11,9,0,0,0,,unreviewed,0.622201,0.155611,0.331700,0.000000,0.309626,0.149765,0.000000,0.000000,0.000000,1.000000,0.272047,340,false,,false,,,
0x00004590,32,1,0,0,7,0,7,0,0,0,,unreviewed,0.369430,0.155611,0.000000,0.000000,0.259104,0.547973,0.000000,0.000000,0.000000,1.000000,0.234090,1206,false,,false,,,
0x000045b2,84,1,1,0,0,0,0,0,6,0,,unreviewed,0.469397,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.461170,0.000000,1.000000,0.189538,2778,false,,false,,,
0x00004606,114,1,1,0,0,0,0,0,6,0,,unreviewed,0.501335,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.461170,0.000000,1.000000,0.195287,2558,false,,false,,,
0x00004678,118,1,1,0,0,0,0,0,8,0,,unreviewed,0.504947,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.520730,0.000000,1.000000,0.199511,2400,false,,false,,,
0x000046ee,86,2,1,0,0,0,0,0,8,0,,unreviewed,0.471854,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.520730,0.000000,1.000000,0.202657,2296,false,,false,,,
0x00004744,24,1,1,0,0,0,0,0,0,0,,unreviewed,0.340097,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138594,4800,false,,false,,,
0x0000475c,24,1,1,0,0,0,0,0,0,0,,unreviewed,0.340097,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138594,4801,false,,false,,,
0x00004776,24,1,0,0,2,1,2,0,0,0,,unreviewed,0.340097,0.155611,0.000000,0.000000,0.136890,0.326257,0.000000,0.000000,0.000000,1.000000,0.185094,2933,false,,false,,,
0x0000478e,6,1,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3678,false,,false,,,
0x00004794,6,1,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3679,false,,false,,,
0x0000479a,18,1,0,0,2,1,2,0,0,0,,unreviewed,0.311100,0.155611,0.000000,0.000000,0.136890,0.426994,0.000000,0.000000,0.000000,1.000000,0.191963,2669,false,,false,,,
0x000047ac,12,1,0,0,2,0,2,0,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.136890,0.426994,0.000000,0.000000,0.000000,1.000000,0.184746,2941,false,,false,,,
0x000047ba,36,1,0,0,5,1,5,0,0,0,,unreviewed,0.381518,0.155611,0.000000,0.000000,0.223258,0.426994,0.000000,0.000000,0.000000,1.000000,0.216730,1782,false,,false,,,
0x000047de,6,2,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.246638,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.175002,3314,false,,false,,,
0x000047e4,6,2,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.246638,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.175002,3315,false,,false,,,
0x000047ea,48,1,0,0,0,0,0,0,0,0,,unreviewed,0.411198,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.139577,4783,false,,false,,,
0x0000481a,90,2,3,0,0,0,0,0,0,0,,unreviewed,0.476604,0.246638,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.184083,2983,false,,false,,,
0x00004874,80,1,4,0,4,3,4,0,0,0,,unreviewed,0.464304,0.155611,0.274345,0.000000,0.200540,0.232350,0.000000,0.000000,0.000000,1.000000,0.232528,1250,false,,false,,,
0x000048c4,12,1,0,0,2,0,2,0,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.136890,0.426994,0.000000,0.000000,0.000000,1.000000,0.184746,2942,false,,false,,,
0x000048d2,38,1,1,0,0,0,0,0,0,0,,unreviewed,0.387081,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.147051,4476,false,,false,,,
0x00004900,20,2,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144381,4561,false,,false,,,
0x00004914,52,2,1,0,4,1,3,0,1,0,,unreviewed,0.419489,0.246638,0.118154,0.000000,0.200540,0.205278,0.000000,0.164272,0.000000,1.000000,0.224552,1552,false,,false,,,
0x00004948,328,0,5,1,6,4,4,0,4,0,,reviewed_unknown,0.612394,0.000000,0.305424,0.117002,0.242465,0.066750,0.000000,0.381428,0.000000,1.000000,0.271994,341,false,zero-caller,true,2026-08-11,2026-08-11,Selected rank 341 (zero-caller); decompiled successfully; exact semantics not independently established
0x00004a90,10,1,0,0,2,0,2,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.136890,0.505027,0.000000,0.000000,0.000000,1.000000,0.190933,2705,false,,false,,,
0x00004a9a,68,1,3,0,4,4,1,0,0,0,,unreviewed,0.447363,0.155611,0.236308,0.000000,0.200540,0.196535,0.000000,0.000000,0.000000,1.000000,0.221377,1630,false,,false,,,
0x00004ae2,86,2,1,0,4,4,3,0,0,0,,unreviewed,0.471854,0.246638,0.118154,0.000000,0.200540,0.216757,0.000000,0.000000,0.000000,1.000000,0.225499,1517,false,,false,,,
0x00004b38,34,5,1,0,1,1,1,0,0,0,,unreviewed,0.375647,0.402250,0.118154,0.000000,0.086368,0.158328,0.000000,0.000000,0.000000,1.000000,0.200748,2349,false,,false,,,
0x00004b5a,34,4,1,0,3,1,2,0,0,0,,unreviewed,0.375647,0.361318,0.118154,0.000000,0.172736,0.234222,0.000000,0.000000,0.000000,1.000000,0.217853,1743,false,,false,,,
0x00004b7c,284,1,8,0,10,5,7,0,1,0,,unreviewed,0.597225,0.155611,0.374540,0.000000,0.298784,0.114636,0.000000,0.164272,0.000000,1.000000,0.275958,300,false,,false,,,
0x00004ca2,234,1,6,0,9,6,4,0,1,0,,unreviewed,0.576843,0.155611,0.331700,0.000000,0.286908,0.115916,0.000000,0.164272,0.000000,1.000000,0.266496,420,false,,false,,,
0x00004d8c,46,1,1,0,1,1,0,0,1,0,,unreviewed,0.406795,0.155611,0.118154,0.000000,0.086368,0.059572,0.000000,0.164272,0.000000,1.000000,0.179696,3166,false,,false,,,
0x00004dba,56,0,3,1,1,1,1,0,0,0,,unreviewed,0.427176,0.000000,0.236308,0.117002,0.086368,0.097202,0.000000,0.000000,0.000000,1.000000,0.190659,2742,false,,false,,,
0x00004df2,160,1,6,0,8,8,2,0,0,0,,unreviewed,0.536886,0.155611,0.331700,0.000000,0.273780,0.167929,0.000000,0.000000,0.000000,1.000000,0.253851,654,false,,false,,,
0x00004e92,138,1,4,0,9,9,3,0,0,0,,unreviewed,0.521361,0.155611,0.274345,0.000000,0.286908,0.230965,0.000000,0.000000,0.000000,1.000000,0.254724,633,false,,false,,,
0x00004f1c,52,1,2,0,3,3,1,0,0,0,,unreviewed,0.419489,0.155611,0.187270,0.000000,0.172736,0.205278,0.000000,0.000000,0.000000,1.000000,0.208612,2088,false,,false,,,
0x00004f50,72,1,2,0,6,6,2,0,0,0,,unreviewed,0.453317,0.155611,0.187270,0.000000,0.242465,0.291847,0.000000,0.000000,0.000000,1.000000,0.234852,1189,false,,false,,,
0x00004f98,6,1,0,0,1,1,0,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3680,false,,false,,,
0x00004f9e,28,2,0,0,9,2,7,0,0,0,,unreviewed,0.355778,0.246638,0.000000,0.000000,0.286908,0.772031,0.000000,0.000000,0.000000,1.000000,0.271515,347,false,,false,,,
0x00004fba,20,1,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.135278,4885,false,,false,,,
0x00004fce,42,1,1,0,3,1,2,0,0,0,,unreviewed,0.397397,0.155611,0.118154,0.000000,0.172736,0.191109,0.000000,0.000000,0.000000,1.000000,0.196024,2522,false,,false,,,
0x00004ff8,104,0,3,1,2,1,1,0,2,0,,unreviewed,0.491723,0.000000,0.236308,0.117002,0.136890,0.052763,0.000000,0.260365,0.000000,1.000000,0.219639,1687,false,,false,,,
0x00005060,36,1,0,0,0,0,0,0,0,0,,unreviewed,0.381518,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.134234,4944,false,,false,,,
0x00005084,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5466,false,,false,,,
0x00005086,100,1,12,0,10,0,10,0,0,0,,unreviewed,0.487619,0.155611,0.437222,0.000000,0.298784,0.264007,0.000000,0.000000,0.000000,1.000000,0.270565,361,false,,false,,,
0x00005148,16,1,2,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138171,4807,false,,false,,,
0x00005160,60,1,1,0,1,0,1,0,2,0,,unreviewed,0.434342,0.155611,0.118154,0.000000,0.086368,0.045786,0.000000,0.260365,0.000000,1.000000,0.188766,2800,false,,false,,,
0x0000519c,16,2,1,0,1,0,1,0,0,0,,unreviewed,0.299349,0.246638,0.118154,0.000000,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.172605,3427,false,,false,,,
0x000051ac,28,1,5,0,0,0,0,0,0,0,,unreviewed,0.355778,0.155611,0.305424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.160144,3966,false,,false,,,
0x000051c8,16,1,2,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138171,4808,false,,false,,,
0x000051d8,34,3,3,0,1,0,1,0,0,0,,unreviewed,0.375647,0.311223,0.236308,0.000000,0.086368,0.080295,0.000000,0.000000,0.000000,1.000000,0.194096,2595,false,,false,,,
0x000051fa,40,14,1,0,4,1,3,0,0,0,,unreviewed,0.392365,0.607957,0.118154,0.000000,0.200540,0.264007,0.000000,0.000000,0.000000,1.000000,0.252993,682,false,,false,,,
0x00005222,72,1,3,0,1,1,0,0,6,0,,unreviewed,0.453317,0.155611,0.236308,0.000000,0.086368,0.038207,0.000000,0.461170,0.000000,1.000000,0.215136,1833,false,,false,,,
0x0000526a,22,1,1,0,0,0,0,0,0,0,,unreviewed,0.331287,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.137008,4860,false,,false,,,
0x00005280,2,1,0,15,0,0,0,0,0,0,,reviewed_unknown,0.116076,0.155611,0.000000,0.468006,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.151976,4297,false,indirect-callback,true,2026-08-11,2026-08-11,Selected rank 4295 (indirect-callback); decompiled successfully; exact semantics not independently established
0x00005282,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,5467,false,,false,,,
0x00005284,2,2,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.246638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.095558,5437,false,,false,,,
0x00005286,32,1,2,0,0,0,0,0,0,0,,unreviewed,0.369430,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.150786,4347,false,,false,,,
0x000052a6,24,4,0,0,0,0,0,0,0,0,,unreviewed,0.340097,0.361318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.147349,4431,false,,false,,,
0x000052be,12,1,0,0,1,1,0,0,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.086368,0.221717,0.000000,0.000000,0.000000,1.000000,0.153039,4258,false,,false,,,
0x000052ca,20,2,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144381,4562,false,,false,,,
0x000052de,74,1,1,0,7,3,4,0,0,0,,unreviewed,0.456173,0.155611,0.118154,0.000000,0.259104,0.250362,0.000000,0.000000,0.000000,1.000000,0.225806,1503,false,,false,,,
0x00005328,202,1,3,0,10,5,6,0,0,0,,unreviewed,0.561377,0.155611,0.236308,0.000000,0.298784,0.146877,0.000000,0.000000,0.000000,1.000000,0.249695,756,false,,false,,,
0x000053f2,12,1,0,0,1,1,0,0,0,0,,unreviewed,0.271005,0.155611,0.000000,0.000000,0.086368,0.221717,0.000000,0.000000,0.000000,1.000000,0.153039,4259,false,,false,,,
0x00005516,110,0,4,1,2,1,1,0,1,0,,unreviewed,0.497594,0.000000,0.274345,0.117002,0.136890,0.049911,0.000000,0.164272,0.000000,1.000000,0.218392,1722,false,,false,,,
0x00005584,38,1,1,0,3,3,1,0,0,0,,unreviewed,0.387081,0.155611,0.118154,0.000000,0.172736,0.277229,0.000000,0.000000,0.000000,1.000000,0.204502,2220,false,,false,,,
0x000055aa,82,1,1,0,12,0,12,0,0,0,,unreviewed,0.466881,0.155611,0.118154,0.000000,0.319599,0.378312,0.000000,0.000000,0.000000,1.000000,0.251556,713,false,,false,,,
0x000055fc,46,1,0,0,4,1,4,0,0,0,,unreviewed,0.406795,0.155611,0.000000,0.000000,0.200540,0.285818,0.000000,0.000000,0.000000,1.000000,0.201158,2331,false,,false,,,
0x0000562a,6,1,0,0,1,0,1,0,0,0,,unreviewed,0.205599,0.155611,0.000000,0.000000,0.086368,0.426994,0.000000,0.000000,0.000000,1.000000,0.165900,3681,false,,false,,,
0x00005630,20,4,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.361318,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.155849,4124,false,,false,,,
0x00005644,58,4,1,0,7,3,4,0,0,0,,unreviewed,0.430820,0.361318,0.118154,0.000000,0.259104,0.315623,0.000000,0.000000,0.000000,1.000000,0.249644,759,false,,false,,,
0x0000567e,696,0,9,1,13,3,11,0,5,0,,semantically_identified,0.691713,0.000000,0.392499,0.117002,0.328833,0.055165,0.000000,0.424637,0.000000,0.000000,0.258273,566,false,,false,,2026-08-11,Bootloader SID 0x31 RoutineControl handler; RIDs 10F0/10F1/10F2/10F3/FF00 and FF00 authorization/erase-start path recovered after repairing the split prologue
